1361	56373	1:1	564491
3936	18826	1:1	917384
220416	70859	1:1	851135
80183	271221	1:1	851312
23143	380916	1:1	573209
2098	13885	1:1	749809
3356	15558	1:1	575413
8803	20916	1:1	808402
55270	214254	1:m	795696
55270	MOUSE20887	1:m	
29079	67381	1:1	332502
9445	16432	1:1	854454
5925	19645	1:1	812525
10161	67168	1:1	825784
1102	105670	1:1	573983
57105	70086	1:1	841382
22862	MOUSE12848	1:1	573385
81602	71891	1:1	880907
81617	69008	1:1	881414
83852	239122	1:1	897952
51131	219131	1:m	
51131	236451	1:m	293870
55213	71330	1:1	575107
115761	219144	1:1	817744
84650	68177	1:1	687624
3839	16648	1:1	538340
57213	66674	1:1	894230
10206	66597	1:1	537368
283518	328424	1:1	
220107	239133	1:1	785813
79621	67153	1:1	805591
647166	MOUSE12615	1:1	797069
220108	629059	1:1	882149
647174	319433	1:1	855300
26512	18130	1:1	850537
115825	268752	1:1	888231
83446	67929	1:1	583667
540	MOUSE47747	1:1	683115
440138	207958	1:1	807168
9724	72554	n:1	
4752	23954	1:1	576502
55901	MOUSE47760	1:1	845226
51028	70160	1:1	906265
26586	80986	1:1	879785
10910	67955	1:1	880589
11061	16840	1:1	876775
5100	18530	1:1	575539
10562	380924	1:1	575689
27253	219228	1:1	578324
81624	56419	1:1	574194
81550	219249	1:1	572699
64881	219257	1:1	289089
5101	MOUSE12990	1:1	577470
57626	93688	1:1	576568
1602	13134	1:1	873794
440145	76789	1:1	678704
HUMAN07721	77744	1:1	895000
22894	72662	1:1	571834
10464	52023	1:1	573086
688	12224	1:1	884496
11278	16597	1:1	573519
9882	210789	1:1	572849
170622	66200	1:1	849976
7347	50933	1:1	895816
HUMAN07733	MOUSE13025	1:1	882022
115207	239217	1:1	863358
730249	16365	1:1	861586
HUMAN07738	211286	1:1	872173
26224	50789	1:1	862126
HUMAN07746	MOUSE13035	1:1	852396
8796	64929	1:1	863997
122060	MOUSE13042	1:1	877934
1910	13618	1:1	852656
5457	18996	1:1	854752
79596	72486	1:1	871493
64062	MOUSE13052	1:1	572653
54602	MOUSE13057	1:1	883420
10253	24064	1:1	894898
114798	76965	1:1	582187
84189	239250	1:1	289313
26050	75409	1:1	578565
2262	MOUSE13067	1:1	892861
10082	23888	1:1	892863
1638	13190	1:1	770009
23483	76355	1:1	571746
160897	58245	1:1	766732
11166	223227	1:1	580060
10257	239273	1:1	573455
9071	58187	1:1	895328
22873	66573	1:1	573730
5611	100037258	1:1	571900
55757	66435	1:1	725953
266722	50787	1:1	878245
27199	239283	1:1	830871
10150	105559	1:1	707876
5911	76108	1:1	545174
3843	70572	1:1	554756
10160	223254	1:1	900127
8428	223255	1:1	574805
6564	56643	1:1	573399
HUMAN07790	105445	1:1	521884
337867	68889	1:1	854709
2841	110168	1:1	819198
1880	321019	1:1	292987
9375	68059	1:1	555868
171425	69634	1:1	724020
85416	65100	1:1	575786
7546	22772	1:1	871119
5095	110821	1:1	904877
87769	223267	1:1	736451
84899	70551	1:1	573493
259232	338370	1:1	572039
9358	223272	1:1	577023
2259	14169	1:1	855091
7174	22019	1:1	555852
196541	433294	1:1	805491
93081	75623	1:1	876149
79070	72050	1:1	870997
HUMAN07821	22592	n:1	
HUMAN07822	22592	n:1	875324
HUMAN07824	20494	1:1	774591
1948	13642	1:1	680524
55082	234023	1:1	572787
728215	270028	1:1	887030
3981	319583	1:1	774330
84945	68904	1:1	756056
10673	24099	1:1	
23026	MOUSE47501	1:1	865264
8660	384783	1:1	862485
1282	MOUSE47505	1:1	574862
1284	12827	1:1	576664
55647	19332	1:1	545086
55739	69225	1:1	
79587	71941	1:1	884544
3621	26356	1:1	573054
8874	54126	1:1	577305
6656	20664	1:1	556749
122258	MOUSE47547	1:1	284198
10426	259279	1:1	891848
23250	50770	1:1	683118
HUMAN07869	MOUSE47562	1:1	907659
2155	14068	1:1	574823
2159	MOUSE47579	1:1	579482
8858	66901	1:1	885610
55795	234069	1:1	887469
8451	99375	1:1	521379
3916	16783	1:1	890308
79774	66790	1:1	572494
55208	102323	1:1	890103
55002	234076	1:1	572899
7027	21781	1:1	525834
496	11945	1:1	910850
6011	24013	1:1	290571
348013	272465	1:1	897349
2621	14456	1:1	833496
HUMAN07902	66501	1:1	762806
22821	19414	1:1	522065
8881	69957	1:1	572152
65110	67031	1:1	575400
283489	101994	1:1	852160
441669	MOUSE11840	1:1	294322
441670	258658	1:1	294853
390431	258486	1:1	
79317	258275	1:1	294137
79544	258039	1:1	294264
81127	258316	1:1	293592
122742	259147	1:m	294483
122742	258485	1:m	
390437	258487	1:1	784608
390439	257884	1:1	293524
122748	MOUSE11852	1:1	294013
HUMAN07930	258295	1:m	295036
HUMAN07930	258113	1:m	
390442	258264	1:m	
390442	56858	1:m	293876
91875	219022	1:1	766746
57820	239083	1:1	701143
10038	11546	1:1	685350
7011	21745	1:1	870659
123103	546611	1:1	845628
55644	66246	1:1	849660
328	11792	1:1	914107
90809	219024	1:1	907925
4860	18950	1:m	914082
4860	MOUSE11891	1:m	
4860	667034	1:m	
HUMAN07946	75019	1:1	332757
390443	328401	1:1	277883
122651	497113	1:1	330239
493901	497106	1:1	330243
341799	404319	1:1	294097
6038	58809	1:1	794276
283	11727	1:1	794275
64184	219026	1:1	286395
6039	78416	1:1	330248
6035	19752	1:1	330245
6037	13586	n:m	
6037	93725	n:m	
6037	13587	n:m	330246
6037	54159	n:m	
6037	MOUSE11907	n:m	
6037	93726	n:m	
6037	93719	n:m	
6036	13586	n:m	
6036	93725	n:m	
6036	13587	n:m	
6036	54159	n:m	
6036	MOUSE11907	n:m	
6036	93726	n:m	762816
6036	93719	n:m	
64745	52535	1:1	870978
29986	214922	1:1	573715
57447	29811	1:1	895899
122664	219038	1:1	768552
440163	497071	1:1	332050
55701	268739	1:1	876606
51222	69890	1:1	830853
643382	619301	1:1	876921
HUMAN07978	258420	1:1	293167
3183	15381	1:1	293819
57096	77945	1:1	865671
11198	114741	1:1	571867
57680	67772	1:1	717993
84932	76338	1:1	545067
9878	268741	1:1	577564
56339	56335	1:1	554623
6297	50524	1:1	581488
26533	258008	1:m	
26533	258424	1:m	294387
HUMAN08000	MOUSE12015	n:1	
26534	258268	1:m	
26534	258423	1:m	294529
HUMAN08002	MOUSE12015	n:1	726953
26686	57271	1:1	294391
HUMAN08006	MOUSE12026	1:1	306346
HUMAN08007	MOUSE12028	1:m	
HUMAN08007	MOUSE12067	1:m	
HUMAN08007	MOUSE12107	1:m	
HUMAN08007	MOUSE12152	1:m	
HUMAN08007	MOUSE12164	1:m	304435
HUMAN08011	MOUSE12043	1:m	
HUMAN08011	MOUSE12083	1:m	
HUMAN08011	MOUSE12132	1:m	726878
HUMAN08012	MOUSE12046	1:m	306351
HUMAN08012	MOUSE12136	1:m	
HUMAN08013	MOUSE12031	n:m	
HUMAN08013	MOUSE12034	n:m	
HUMAN08013	MOUSE12037	n:m	
HUMAN08013	MOUSE12040	n:m	
HUMAN08013	MOUSE12047	n:m	
HUMAN08013	MOUSE12074	n:m	
HUMAN08013	MOUSE12082	n:m	
HUMAN08013	MOUSE12087	n:m	
HUMAN08013	MOUSE12113	n:m	
HUMAN08013	MOUSE12122	n:m	
HUMAN08013	MOUSE12126	n:m	726917
HUMAN08013	MOUSE12129	n:m	
HUMAN08013	MOUSE12137	n:m	
HUMAN08013	MOUSE12158	n:m	
HUMAN08015	MOUSE12055	n:m	
HUMAN08015	MOUSE12060	n:m	
HUMAN08015	MOUSE12069	n:m	
HUMAN08015	MOUSE12095	n:m	
HUMAN08015	MOUSE12100	n:m	
HUMAN08015	MOUSE12109	n:m	
HUMAN08015	MOUSE12144	n:m	
HUMAN08015	MOUSE12154	n:m	304003
HUMAN08015	MOUSE12166	n:m	
HUMAN08016	MOUSE12029	n:m	
HUMAN08016	MOUSE12044	n:m	304505
HUMAN08016	MOUSE12072	n:m	
HUMAN08016	MOUSE12084	n:m	
HUMAN08016	MOUSE12111	n:m	
HUMAN08016	MOUSE12134	n:m	
HUMAN08016	MOUSE12156	n:m	
HUMAN08017	MOUSE12031	n:m	726888
HUMAN08017	MOUSE12034	n:m	
HUMAN08017	MOUSE12037	n:m	
HUMAN08017	MOUSE12040	n:m	
HUMAN08017	MOUSE12047	n:m	
HUMAN08017	MOUSE12074	n:m	
HUMAN08017	MOUSE12082	n:m	
HUMAN08017	MOUSE12087	n:m	
HUMAN08017	MOUSE12113	n:m	
HUMAN08017	MOUSE12122	n:m	
HUMAN08017	MOUSE12126	n:m	
HUMAN08017	MOUSE12129	n:m	
HUMAN08017	MOUSE12137	n:m	
HUMAN08017	MOUSE12158	n:m	
HUMAN08019	MOUSE12029	n:m	
HUMAN08019	MOUSE12044	n:m	
HUMAN08019	MOUSE12072	n:m	
HUMAN08019	MOUSE12084	n:m	302699
HUMAN08019	MOUSE12111	n:m	
HUMAN08019	MOUSE12134	n:m	
HUMAN08019	MOUSE12156	n:m	
HUMAN08020	MOUSE12078	n:m	726952
HUMAN08020	MOUSE12116	n:m	
HUMAN08020	MOUSE12160	n:m	
HUMAN08021	MOUSE12030	1:m	
HUMAN08021	MOUSE12032	1:m	
HUMAN08021	MOUSE12035	1:m	
HUMAN08021	MOUSE12039	1:m	
HUMAN08021	MOUSE12045	1:m	
HUMAN08021	MOUSE12085	1:m	
HUMAN08021	MOUSE12124	1:m	
HUMAN08021	MOUSE12127	1:m	
HUMAN08021	MOUSE12135	1:m	726956
HUMAN08022	MOUSE12031	n:m	
HUMAN08022	MOUSE12034	n:m	
HUMAN08022	MOUSE12037	n:m	726902
HUMAN08022	MOUSE12040	n:m	
HUMAN08022	MOUSE12047	n:m	
HUMAN08022	MOUSE12074	n:m	
HUMAN08022	MOUSE12082	n:m	
HUMAN08022	MOUSE12087	n:m	
HUMAN08022	MOUSE12113	n:m	
HUMAN08022	MOUSE12122	n:m	
HUMAN08022	MOUSE12126	n:m	
HUMAN08022	MOUSE12129	n:m	
HUMAN08022	MOUSE12137	n:m	
HUMAN08022	MOUSE12158	n:m	
HUMAN08023	MOUSE12042	1:m	
HUMAN08023	MOUSE12131	1:m	
HUMAN08025	MOUSE12041	1:m	
HUMAN08025	MOUSE12076	1:m	
HUMAN08025	MOUSE12115	1:m	
HUMAN08025	MOUSE12130	1:m	726891
HUMAN08027	MOUSE12078	n:m	
HUMAN08027	MOUSE12116	n:m	
HUMAN08027	MOUSE12160	n:m	726904
HUMAN08030	MOUSE12050	1:m	
HUMAN08030	MOUSE12062	1:m	
HUMAN08030	MOUSE12075	1:m	
HUMAN08030	MOUSE12079	1:m	
HUMAN08030	MOUSE12090	1:m	
HUMAN08030	MOUSE12102	1:m	
HUMAN08030	MOUSE12114	1:m	
HUMAN08030	MOUSE12118	1:m	
HUMAN08030	MOUSE12140	1:m	
HUMAN08030	MOUSE12148	1:m	305428
HUMAN08030	MOUSE12161	1:m	
HUMAN08030	MOUSE12165	1:m	
HUMAN08031	MOUSE12052	1:m	
HUMAN08031	MOUSE12064	1:m	
HUMAN08031	MOUSE12081	1:m	
HUMAN08031	MOUSE12092	1:m	
HUMAN08031	MOUSE12104	1:m	
HUMAN08031	MOUSE12120	1:m	
HUMAN08031	MOUSE12149	1:m	
HUMAN08031	MOUSE12163	1:m	304869
HUMAN08032	MOUSE12054	1:m	
HUMAN08032	MOUSE12066	1:m	
HUMAN08032	MOUSE12094	1:m	
HUMAN08032	MOUSE12106	1:m	
HUMAN08032	MOUSE12143	1:m	
HUMAN08032	MOUSE12151	1:m	
HUMAN08036	MOUSE12055	n:m	
HUMAN08036	MOUSE12060	n:m	
HUMAN08036	MOUSE12069	n:m	726899
HUMAN08036	MOUSE12095	n:m	
HUMAN08036	MOUSE12100	n:m	
HUMAN08036	MOUSE12109	n:m	
HUMAN08036	MOUSE12144	n:m	
HUMAN08036	MOUSE12154	n:m	
HUMAN08036	MOUSE12166	n:m	
HUMAN08037	MOUSE12168	1:1	718553
HUMAN08038	MOUSE12170	1:1	302332
HUMAN08040	MOUSE12171	1:1	303982
HUMAN08042	MOUSE12236	1:1	791073
HUMAN08045	MOUSE12172	1:1	306009
HUMAN08047	MOUSE12174	n:m	
HUMAN08047	MOUSE12176	n:m	726877
HUMAN08049	MOUSE12174	n:m	726881
HUMAN08049	MOUSE12176	n:m	
HUMAN08050	MOUSE12177	1:1	726918
HUMAN08060	MOUSE12184	1:1	726896
1603	13135	1:1	825683
63874	105501	1:1	821273
HUMAN08123	69089	1:1	862949
9056	20540	1:1	
122704	68836	1:1	891002
4323	17387	1:1	893185
26020	65107	1:1	901912
161253	140743	1:1	764470
10419	27374	1:1	900645
54930	219072	1:1	866509
84962	16475	1:1	580616
60686	74359	1:1	841080
5693	19173	1:1	910955
122706	73902	1:1	910962
64403	239096	1:1	577943
HUMAN08146	MOUSE12289	1:1	574294
55017	58248	1:1	895401
100128908	MOUSE12298	1:1	587751
1053	110794	1:1	822866
23428	50934	1:1	799038
100507650	MOUSE12302	1:1	826337
HUMAN08154	239099	1:1	891684
90673	105651	1:1	738517
HUMAN08156	12050	1:1	895610
HUMAN08158	MOUSE12316	1:1	286393
HUMAN08160	59049	1:1	576439
10278	13644	1:1	890950
64806	140806	1:1	845642
116173	67272	1:1	856314
4624	17888	1:1	581243
4625	140781	1:1	573550
25983	68966	1:1	899595
85446	239102	1:1	288404
79178	105663	1:1	847364
8906	11766	1:1	538185
HUMAN08171	319984	1:1	577974
10901	28200	n:1	546386
HUMAN08180	28200	n:1	
90668	268747	1:1	899763
9362	12891	1:1	520114
4901	MOUSE12367	1:1	834206
5106	MOUSE12369	1:1	914351
80344	MOUSE12383	1:1	572490
161247	68680	1:1	804116
5720	19186	1:1	770447
51016	85308	1:1	773848
HUMAN08195	621823	1:m	770446
HUMAN08195	621823	1:m	
55072	268749	1:1	832239
10379	16391	1:1	828531
9985	56739	1:1	899093
79711	75751	1:1	554757
HUMAN08203	74140	1:1	555871
283629	71099	1:1	575823
145553	67881	1:1	842299
HUMAN08208	18002	n:1	
4738	18002	n:1	808507
51292	105446	1:1	892370
26277	28113	1:1	834071
7051	21816	1:1	857623
5875	56187	1:1	883520
115817	52585	1:1	546433
161424	67842	1:1	905812
27141	12684	1:1	819957
HUMAN08222	57260	1:1	785850
1241	16995	1:1	864112
196883	104110	1:1	525481
11035	56532	1:1	580709
4776	73181	1:1	878572
57523	277154	1:1	283257
643866	56410	1:1	299727
23351	219094	1:1	893886
56948	654795	1:1	829851
1215	17228	1:1	643666
1511	13035	1:1	582081
2999	14940	1:1	
3002	14939	1:1	581063
29091	217517	1:1	864557
4857	664883	1:1	572841
2290	15228	1:1	856056
5587	18760	1:1	577140
HUMAN08252	217558	1:1	858297
23256	76983	1:1	753295
1690	12810	1:1	874004
29966	94186	1:1	834595
11154	11782	1:1	888175
HUMAN08264	207304	1:1	873769
25938	320487	1:1	825655
112487	328092	1:1	742232
2856	14762	1:1	293765
80224	76826	1:1	880681
394	11855	1:1	906279
9472	238161	1:1	283256
HUMAN08279	MOUSE07057	1:1	864425
112399	112407	1:1	911545
171546	104725	1:1	818181
55837	66266	1:1	686142
HUMAN08288	72183	1:1	876286
1073	12632	1:1	912148
11177	217578	1:1	901915
6729	665155	1:m	571685
6729	665155	1:m	
283635	100101807	1:m	804122
283635	100101807	1:m	
55012	59032	1:1	695257
9692	66132	1:1	904914
HUMAN08308	26443	1:1	511965
4792	18035	1:1	577338
84684	56856	1:1	816645
253959	56784	1:1	879311
84312	52592	1:1	796265
51562	217588	1:1	859149
7080	21869	1:1	877410
26257	18094	1:1	870954
5083	18511	1:1	873383
89874	217593	1:1	522580
145282	73490	1:1	788490
3169	15375	1:1	896617
6751	20605	1:1	580278
161198	66864	1:1	291306
10484	20334	1:1	880473
8487	66603	1:1	853568
122553	78232	1:1	859005
5411	18949	1:1	577954
254170	70611	1:1	910657
145581	238205	1:1	574000
84075	623046	1:1	583023
122525	217648	1:1	862168
54813	66689	1:1	576744
23116	328108	1:1	813795
55015	328110	1:1	897066
55320	217653	1:1	837360
161357	320772	1:1	289058
6235	20090	1:1	874272
122769	69706	1:1	910361
6166	19982	n:m	910677
6166	MOUSE12995	n:m	
6166	19982	n:m	
4247	217664	1:1	821096
55172	109065	1:1	849765
5427	18974	1:1	537205
122773	271005	1:1	575839
23588	69554	1:1	575267
9147	66244	1:1	514444
382	11845	1:1	817720
79609	207965	1:1	805485
6655	20663	1:1	905325
79944	217666	1:1	901386
27109	68055	1:1	827558
8814	71091	1:1	573492
HUMAN08381	MOUSE07230	1:1	580569
51062	73991	1:1	804139
60485	64010	1:1	851148
HUMAN08385	MOUSE07241	1:1	575218
5836	MOUSE07248	1:1	839992
145447	MOUSE07245	1:1	756061
114088	94090	1:1	888513
81542	72736	1:1	824889
122786	319710	1:1	830861
HUMAN08393	14702	1:1	283272
51637	68045	1:1	687360
22795	18074	1:1	575497
5729	19214	1:1	902274
5732	19217	1:1	902269
57544	70561	1:1	881767
283554	70713	1:1	888916
30001	50527	1:1	539144
HUMAN08406	67089	1:1	571801
6815	56291	1:m	783950
6815	56291	1:m	
64841	54342	1:1	791490
10979	218952	1:1	880520
80821	114874	1:1	716821
652	12159	1:1	898864
1033	72391	1:1	693284
HUMAN08415	12793	1:1	864065
HUMAN08417	63985	1:1	883562
10668	68755	1:1	873140
23034	74480	1:1	902636
2643	14528	1:1	914360
11169	218973	1:1	764179
122809	67296	1:1	778861
93487	218975	1:1	575317
3958	16854	1:1	852170
9787	218977	1:1	850403
55030	78938	1:1	890051
22863	100504663	1:1	876846
387332	227606	1:1	861906
3895	16709	1:1	575201
57161	93834	1:1	882008
54916	218989	1:1	737400
5015	18424	1:1	905024
HUMAN08443	105504	1:1	760141
55745	74385	1:1	888632
122830	70646	1:1	800940
55195	MOUSE11815	1:1	838094
HUMAN08449	75288	1:1	823029
145407	67419	1:1	833816
55860	56444	1:1	531519
5684	19167	1:1	511963
5926	238247	1:1	576783
387990	75266	1:1	
26520	30056	1:1	802647
9786	76967	1:1	855567
51339	59036	1:1	864270
23002	208846	1:1	572741
64582	238252	1:1	819985
112849	67217	1:1	859457
51528	104771	1:1	885474
HUMAN08466	73936	1:1	579488
64430	67708	1:1	717009
HUMAN08471	MOUSE07304	1:1	
5494	MOUSE07311	1:1	572327
317761	75801	1:1	290329
4990	20476	1:1	742673
6495	20471	1:1	742671
51804	20474	1:1	872758
4331	17420	1:1	811210
57570	76357	1:1	878654
145389	625098	1:1	572793
5583	18755	1:1	575154
161291	238257	1:1	811242
3091	15251	1:1	827070
6617	75627	1:1	842345
83851	238266	1:1	853616
27133	238271	1:1	772339
57381	80837	1:1	545087
122876	217674	1:1	702410
5529	26932	1:1	721723
112840	72338	1:1	852570
81537	81535	1:1	778132
2100	MOUSE07374	1:1	794082
HUMAN08506	MOUSE07383	1:1	
7597	109929	1:1	898560
22890	268564	1:1	289652
3306	15512	1:1	573944
145376	210762	1:1	702354
26030	263406	1:1	884514
6710	MOUSE07401	1:1	898072
91612	211151	1:1	840528
HUMAN08523	110606	n:1	894976
2877	14776	1:1	864438
376267	104886	1:1	545155
2342	110606	n:1	
4149	17187	1:1	753621
2530	53618	1:1	909501
440184	MOUSE07419	1:1	861447
HUMAN08539	268566	1:1	904813
161142	70897	1:1	283291
64398	56217	1:1	880063
51382	73834	1:1	887352
1965	13665	1:1	917073
26499	27260	1:1	881194
161145	268567	1:1	764052
57475	211945	1:1	523400
5283	110417	1:1	865270
384	11847	1:1	906681
10490	53612	1:1	762305
51109	17252	1:1	546412
145226	77974	1:1	546441
23503	211978	1:1	903955
5890	19363	1:1	909187
677	12192	1:1	858305
HUMAN08571	109711	1:1	572263
8816	320808	1:1	762601
55218	97827	1:1	879301
57452	108760	1:1	714083
2079	13877	1:m	770539
2079	13877	1:m	
55334	328133	1:1	572209
400224	217682	1:1	881805
56936	380768	1:1	577482
9766	217684	1:1	879753
6430	20384	1:1	575892
6554	20493	1:1	774585
64093	64075	1:1	907614
6547	110893	1:1	865068
51241	66272	1:1	815337
HUMAN08592	105940408	1:1	892958
8747	56622	1:1	581556
10001	69792	1:1	848301
23508	69480	1:1	574289
4293	338372	1:1	575014
26037	217692	1:1	889955
9628	MOUSE07542	1:1	
8110	70127	1:1	908531
26094	73828	1:1	842006
HUMAN08608	217695	1:1	901191
58517	MOUSE07556	1:1	
5663	19164	1:1	752293
89932	170721	1:1	577331
8650	18222	1:1	854470
399671	MOUSE07580	1:1	896190
79697	71952	1:1	804658
641371	MOUSE07587	n:1	728283
10965	MOUSE07587	n:1	
122970	171282	1:1	728279
83544	105000	1:1	882032
9240	70481	1:1	770739
91748	MOUSE07601	1:1	890282
145482	77219	1:1	835703
57862	52708	1:1	866506
HUMAN08629	217705	1:1	895394
51004	217707	1:1	683770
957	MOUSE07620	1:1	746905
80127	72873	1:1	574027
4329	104776	1:1	512463
91750	217708	1:1	890025
338917	12677	1:1	842563
5826	19300	1:1	572757
55237	432677	1:1	805640
646658	627191	1:1	897262
10577	67963	1:1	885802
122961	MOUSE07646	1:1	825285
4053	MOUSE07648	1:1	576284
9870	68497	1:1	863817
51077	73736	1:1	854901
56252	MOUSE07666	1:1	
283571	73422	1:1	850131
1743	78920	1:1	816249
83694	238323	1:1	862146
5228	MOUSE07672	1:1	708708
8892	217715	1:1	911071
27030	217716	1:1	538756
97	MOUSE07680	1:1	899355
79696	72350	1:1	885417
91754	217718	1:1	576872
10972	68581	1:1	523131
2353	14281	1:1	810729
122953	81703	1:1	896264
10538	53314	1:1	895452
55640	217721	1:1	574647
11161	58520	1:1	858061
112752	76411	1:1	755254
7043	21809	1:1	898869
55668	70373	1:1	887602
HUMAN08695	MOUSE07718	1:1	794083
22846	238328	1:1	525670
23357	68737	1:1	902898
145497	627607	1:1	
64207	238330	1:1	889812
85457	MOUSE07726	1:1	899026
57156	217733	1:1	519395
283576	238331	1:1	808989
58157	64242	1:1	850618
29954	217734	1:1	571871
2954	14874	1:1	886275
283578	382620	1:1	877140
161394	238333	1:1	842379
122945	71275	1:1	858129
HUMAN08721	104799	1:1	897744
10598	217737	1:1	562940
145501	217738	1:1	861208
9517	20773	1:1	824373
8846	211064	1:1	865782
HUMAN08734	MOUSE07766	1:1	573597
22938	66354	1:1	855731
57143	72113	1:1	820560
HUMAN08741	MOUSE07809	1:1	577929
HUMAN08745	MOUSE07814	1:1	784541
145508	75216	1:1	575177
7253	22095	1:1	573677
2957	83602	1:1	755177
85439	108800	1:1	875572
6400	20338	1:1	572520
23768	399558	1:1	887905
2581	14420	1:1	693228
8477	14744	1:1	881269
54207	72258	1:1	789472
55812	104871	1:1	899675
11099	24000	1:1	907623
79882	75553	1:1	576686
161436	MOUSE07853	1:1	573679
123016	76260	1:1	572400
1112	71375	1:1	874488
90141	78767	1:1	803441
55775	104884	1:1	896568
56659	217826	1:1	864273
5700	19179	1:1	571797
55051	217827	1:1	717471
801	12314	n:m	
801	12314	n:m	572567
801	12314	n:m	
145567	104718	1:1	524459
9252	73086	1:1	573359
80017	MOUSE07884	1:1	904263
8111	238377	1:1	292799
440193	MOUSE07889	1:1	575993
55671	68734	1:1	538146
79820	271036	1:1	788330
123036	74413	1:1	777417
HUMAN08802	23876	1:1	579321
9321	MOUSE07904	1:1	577959
HUMAN08805	110616	1:1	771640
53981	51786	1:1	902055
123041	MOUSE07916	1:1	865059
79890	217835	1:1	831300
5641	19141	1:1	520182
9950	27277	1:1	573926
1113	12652	1:1	573720
3705	217837	1:1	525786
64112	64113	1:1	770744
HUMAN08818	320351	1:1	283757
84520	MOUSE07929	1:m	
84520	100859931	1:m	
84520	100233175	1:m	283332
55148	66622	1:1	906346
55727	238386	1:1	855079
HUMAN08825	217843	1:1	880901
341947	75483	1:1	804107
145270	170952	1:1	897883
90050	100504156	1:1	878326
51676	MOUSE07951	1:1	575649
78990	68149	1:1	888848
57062	MOUSE07959	1:1	
83982	76933	1:1	
57718	74521	1:1	521023
51156	217847	1:1	898170
866	12401	1:1	898190
5265	20701	1:m	898179
5265	20703	1:m	
5265	20700	1:m	
5265	20702	1:m	
5265	20704	1:m	
256394	380780	1:1	898193
HUMAN08849	71907	1:1	898194
145264	68054	1:1	898196
5104	268591	1:1	898189
12	16625	1:m	
12	238393	1:m	
12	628900	1:m	
12	20714	1:m	
12	20717	1:m	
12	20716	1:m	898188
145258	14836	1:1	856217
23405	192119	1:1	896031
79789	94040	1:1	796325
161176	212073	1:1	879932
51218	73046	1:1	904314
9623	27382	1:m	
9623	27378	1:m	
9623	27380	1:m	
8115	21432	1:1	824121
56967	268595	1:1	881212
624	12062	1:1	576415
623	12061	1:1	821197
55102	76559	1:1	522047
51527	66787	1:1	907631
122481	78801	1:1	875715
10914	MOUSE08047	1:1	695008
7443	22367	1:1	572879
64919	58208	1:1	582812
84193	52690	1:1	519977
8812	12454	1:1	574259
317762	668158	1:1	796334
84439	214305	1:1	534146
10858	13116	1:1	866591
2009	MOUSE08077	1:1	574009
51466	MOUSE08085	1:1	577466
123099	70059	1:1	770162
7528	22632	1:1	805654
123096	214663	1:1	522593
283600	104910	1:1	522606
7453	22375	1:1	912717
79446	212198	1:1	579589
HUMAN08913	380785	1:1	882373
388015	353326	1:1	686398
5527	26931	1:1	721724
1778	13424	1:1	519012
3320	15519	1:1	876197
91833	69641	1:1	707616
5891	26448	1:1	573986
55778	72805	1:1	871662
HUMAN08941	67236	1:1	902509
9895	104859	1:1	895157
122416	74251	1:1	881765
23186	MOUSE08153	1:1	848889
7187	22031	1:1	575506
81693	93835	1:1	825743
9578	217866	1:1	574908
107984640	380787	1:1	781334
91828	74190	1:1	782605
7127	MOUSE08171	1:1	881337
1983	217869	1:1	897459
HUMAN08957	17169	1:1	573411
1152	12709	1:1	875746
115708	328162	1:1	902614
9529	70369	1:1	283345
HUMAN08963	16593	n:1	573102
HUMAN08966	16593	n:1	
84334	68020	1:1	540586
7517	74335	1:1	909185
79038	68520	1:1	892084
23368	MOUSE08216	1:1	897213
9556	70257	1:1	275751
647286	217874	1:1	284973
374569	104816	1:1	855310
26153	668303	1:1	574821
388021	104885	1:1	821170
64423	70435	1:1	577565
122622	11565	1:1	912573
10572	30954	1:1	876170
207	11651	1:1	575343
100128927	382639	1:1	575153
HUMAN09002	217882	1:1	577676
122618	104759	1:1	901680
122616	217887	1:1	866494
55038	71963	1:1	820002
29933	56696	1:1	847264
256281	66174	1:1	882157
2972	72308	1:1	572393
90135	399566	1:1	907796
23241	217893	1:1	901248
647310	75671	1:1	777389
9112	116870	1:1	901028
1397	68337	1:1	574666
1396	MOUSE08289	1:1	576919
283643	104732	1:1	834627
80757	69195	1:1	834998
HUMAN09028	MOUSE08294	n:1	
HUMAN09029	MOUSE08297	1:1	708599
HUMAN09030	MOUSE08298	n:m	
HUMAN09030	MOUSE08300	n:m	
HUMAN09030	MOUSE08302	n:m	708605
HUMAN09030	MOUSE08304	n:m	
HUMAN09031	MOUSE08298	n:m	
HUMAN09031	MOUSE08300	n:m	708611
HUMAN09031	MOUSE08302	n:m	
HUMAN09031	MOUSE08304	n:m	
HUMAN09032	MOUSE08294	n:1	293721
HUMAN09033	MOUSE08298	n:m	708600
HUMAN09033	MOUSE08300	n:m	
HUMAN09033	MOUSE08302	n:m	
HUMAN09033	MOUSE08304	n:m	
HUMAN09034	MOUSE08298	n:m	
HUMAN09034	MOUSE08300	n:m	
HUMAN09034	MOUSE08302	n:m	
HUMAN09034	MOUSE08304	n:m	708606
HUMAN09036	MOUSE08308	1:1	708598
HUMAN09071	MOUSE08364	n:m	
HUMAN09071	MOUSE08368	n:m	
HUMAN09071	MOUSE08370	n:m	
HUMAN09071	MOUSE08378	n:m	
HUMAN09071	MOUSE08404	n:m	
HUMAN09071	MOUSE08405	n:m	
HUMAN09071	MOUSE08408	n:m	
